No errors
No warnings
170 ms
data source=aircraftreports
1345 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-03-04T15:56:59Z,2022-03-04T15:55:00Z,,,,,,,VIR127C,56.6167,-24.9,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,238,45,,AIREP,ARP VIR127C 5637N 02454W 1555 F370 M48 238/45 5701N 03000W 1618 5701N 04000W KT GVKSS DDL XXN 041555 J43A,
2022-03-04T15:56:50Z,2022-03-04T15:55:00Z,,,,,,,VIR137Y,55.1,-36.55,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,233,84,,AIREP,ARP VIR137Y 5506N 03633W 1555 F370 M56 233/84 5500N 04000W 1612 5400N 05000W KT GVDOT DDL XXH 041555 J02A,
2022-03-04T15:56:59Z,2022-03-04T15:55:00Z,,,,,,,DHK389,54.9667,-58.95,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,232,12,,AIREP,ARP DHK389 5458N 05857W 1555 F350 M53 232/12 DORYY 1607 5800N 05000W KT GDHLE DDL YHO 041556 F50A,
2022-03-04T15:58:39Z,2022-03-04T15:55:00Z,,,,,,,BAW209,53.75,-13.1833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,274,32,,AIREP,ARP BAW209 5345N 01311W 1555 F340 M51 274/32 DOGAL 1604 5500N 02000W KT GXLEI DDL BYT 041555 J61A,
2022-03-04T15:58:39Z,2022-03-04T15:55:00Z,,,,,,,AZG4882,53.0833,-25.5,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,297,56,,AIREP,ARP AZG4882 5305N 02530W 1555 F330 M58 297/56 5259N 02000W 1619 5259N 01500W KT VQBVB QXT AME 041556 F02A,
2022-03-04T16:00:37Z,2022-03-04T15:55:00Z,,,,,,,SR22,40.9238,-96.742,3000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,LNK UA /OV LNK/TM 1555/FL030/TP SR22/TB MOD,
2022-03-04T16:16:10Z,2022-03-04T15:55:00Z,,,,,,,A319,35.2625,-108.0072,39000,,,,,,,,,,,,,,,,,,,,,,,,,,TS,,,,,PIREP,ABQ UA /OV ABQ270060/TM 1555/FL390/TP A319/WV MTN WAVE +/-10KTS/RM ZAB FDCS,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,RJA263,59.0833,-48.3,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,320,68,,AIREP,ARP RJA263 5905N 04818W 1554 F400 M57 320/68 5902N 05001W 1601 VESMI KT JYBAG DDL UAK 041554 L52A,
2022-03-04T15:57:40Z,2022-03-04T15:54:00Z,,,,,,,KLM31,58.8667,-28.1,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,232,50,,AIREP,ARP KLM31 5852N 02806W 1554 F360 M49 232/50 5900N 03000W 1602 5900N 04000W KT PHBQP QXT EUA 041554 F23A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,EUK9VK,58.1,-36.8667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,225,61,,AIREP,ARP EUK9VK 5806N 03652W 1554 F330 M59 225/61 5801N 04000W 1609 5701N 05001W KT GEIRH DDL IG1 041554 J30A,
2022-03-04T15:57:40Z,2022-03-04T15:54:00Z,,,,,,,KLM685,58.0,-19.9167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,258,37,,AIREP,ARP KLM685 5800N 01955W 1554 F360 M50 258/37 5800N 02000W 1554 5901N 03000W KT PHBHM QXT EUA 041554 L92A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,BAW91C,57.9833,-40.3833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,332,75,,AIREP,ARP BAW91C 5759N 04023W 1554 F380 M53 332/75 5700N 05000W 1637 HOIST KT GZBJB DDL UAK 041554 L74A,
2022-03-04T15:56:59Z,2022-03-04T15:54:00Z,,,,,,,UAL919,57.8667,-42.4333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,207,78,,AIREP,ARP UAL919 5752N 04226W 1554 F350 M58 207/78 5702N 05001W 1632 5504N 05702W KT N653UA DDL UAK 041555 F19A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,QTR66V,57.7667,-43.6,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,207,83,,AIREP,ARP QTR66V 5746N 04336W 1554 F400 M53 207/83 5702N 05001W 1623 HOIST KT A7ALK QXS UAK 041554 J36A,
2022-03-04T15:56:59Z,2022-03-04T15:54:00Z,,,,,,,N339JM,57.5833,-37.3,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,215,66,,AIREP,ARP N339JM 5735N 03718W 1554 F430 M49 215/66 5730N 04000W 1606 5630N 05000W KT N339JM QXT AME 041555 A55A,
2022-03-04T15:58:39Z,2022-03-04T15:54:00Z,,,,,,,ETD19G,57.4667,-29.1167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,238,47,,AIREP,ARP ETD19G 5728N 02907W 1554 F370 M53 238/47 5731N 03000W 1558 5731N 04000W KT A6BLE QXT EUA 041555 L38A,
2022-03-04T15:57:40Z,2022-03-04T15:54:00Z,,,,,,,RCH324,57.2833,-22.05,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,237,43,,AIREP,ARP RCH324 5717N 02203W 1554 F340 M55 237/43 5801N 03000W 1633 5801N 04000W KT 50106A DDL XXN 041554 F65A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,UAL127,57.1167,-33.8,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,232,63,,AIREP,ARP UAL127 5707N 03348W 1554 F350 M55 232/63 5701N 04000W 1623 5601N 05001W KT N642UA DDL XXN 041554 F97A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,SWR14E,56.8667,-27.8167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,243,54,,AIREP,ARP SWR14E 5652N 02749W 1554 F370 M51 243/54 5701N 03000W 1604 5701N 04000W KT HBJHM DDL XXF 041554 J71A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,EDW4K,56.6,-24.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,238,41,,AIREP,ARP EDW4K 5636N 02450W 1554 F380 M48 238/41 5701N 03000W 1618 5701N 04000W KT HBJMD DDL XXF 041554 J22A,
2022-03-04T15:56:50Z,2022-03-04T15:54:00Z,,,,,,,N1955M,48.3833,-26.3667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,285,51,,AIREP,ARP N1955M 4823N 02622W 1554 F400 M51 285/51 5000N 03000W 1617 5400N 04000W KT N1955M QXT EUA 041554 M41A,
2022-03-04T16:06:16Z,2022-03-04T15:54:00Z,,,,,,,UAL2679,41.0667,-99.2167,31000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,254,66,,AIREP,ARP UAL2679 4104N 09913W 1554 F310 254/066 TB MOD TURB IC,
2022-03-04T15:57:40Z,2022-03-04T15:54:00Z,,,,,,,SIA23,19.8,66.5333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,250,65,,AIREP,ARP SIA23 1948N 06632E 1554 F410 M55 250/65,
2022-03-04T15:57:40Z,2022-03-04T15:54:00Z,,,,,,,SIA494,19.2667,67.6,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,253,69,,AIREP,ARP SIA494 1916N 06736E 1554 F400 M51 253/69,
2022-03-04T15:56:50Z,2022-03-04T15:53:00Z,,,,,,,BAW219V,62.8167,-53.85,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,42,47,,AIREP,ARP BAW219V 6249N 05351W 1553 F380 M54 042/47 KETLA 1608 FEDDY KT GZBKI DDL SFJ 041554 L73A,
2022-03-04T15:56:59Z,2022-03-04T15:53:00Z,,,,,,,SWR8T,58.9667,-29.5333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,236,53,,AIREP,ARP SWR8T 5858N 02932W 1553 F380 M53 236/53 5900N 03000W 1555 6000N 04000W KT HBJHN DDL XXF 041553 J57A,
2022-03-04T15:56:59Z,2022-03-04T15:53:00Z,,,,,,,DLH498,58.4833,-23.5667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,239,55,,AIREP,ARP DLH498 5829N 02334W 1553 F320 M58 239/55 5902N 02959W 1621 6002N 04000W KT DABYT DDL XXF 041553 F87A,
2022-03-04T15:56:59Z,2022-03-04T15:53:00Z,,,,,,,ACA885,57.9333,-28.9333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,233,48,,AIREP,ARP ACA885 5756N 02856W 1553 F370 M52 233/48 5800N 03000W 1558 5800N 04000W KT CGEGP DDL XXF 041553 J49A,
2022-03-04T15:56:50Z,2022-03-04T15:53:00Z,,,,,,,QTR33W,57.7167,-43.7667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,200,75,,AIREP,ARP QTR33W 5743N 04346W 1553 F380 M53 200/75 5700N 05000W 1621 HOIST KT A7ANM QXS UAK 041553 J64A,
2022-03-04T15:54:44Z,2022-03-04T15:53:00Z,,,,,,,HRT924,57.5833,-24.4167,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,223,44,,AIREP,ARP HRT924 5735N 02425W 1553 F430 M49 223/44 5802N 03000W 1616 5802N 04000W KT CGNRS DDL XXN 041553 F31A,
2022-03-04T15:56:50Z,2022-03-04T15:53:00Z,,,,,,,ACA871,57.15,-25.1,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,244,43,,AIREP,ARP ACA871 5709N 02506W 1553 F350 M53 244/43 5732N 03000W 1615 5732N 04000W KT CFIVX DDL XXN 041553 F36A,
2022-03-04T15:56:50Z,2022-03-04T15:53:00Z,,,,,,,QTR37G,57.0333,-39.9167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,212,75,,AIREP,ARP QTR37G 5702N 03955W 1553 F350 M55 212/75 5700N 04000W 1553 5602N 05001W KT A7BEX QXT EUA 041553 F36A,
2022-03-04T15:56:50Z,2022-03-04T15:53:00Z,,,,,,,BAW25C,57.0167,-39.6667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,219,69,,AIREP,ARP BAW25C 5701N 03940W 1553 F340 M56 219/69 5700N 04000W 1554 5600N 05000W KT GYMML DDL UAK 041553 F45A,
2022-03-04T15:56:59Z,2022-03-04T15:53:00Z,,,,,,,VIR23J,55.1333,-11.3,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,286,30,,AIREP,ARP VIR23J 5508N 01118W 1553 F360 M48 286/30 SUNOT 1614 5902N 01958W KT GVTEA DDL TRE 041553 J24A,
2022-03-04T15:58:39Z,2022-03-04T15:53:00Z,,,,,,,AFR006,52.9,-19.25,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,269,22,,AIREP,ARP AFR006 5254N 01915W 1553 F340 M50 269/22 5302N 01959W 1557 5402N 02959W KT FGSQJ QXT EUA 041553 F15A,
2022-03-04T15:56:59Z,2022-03-04T15:53:00Z,,,,,,,BOX395,52.8167,-22.7833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,272,27,,AIREP,ARP BOX395 5249N 02247W 1553 F370 M47 272/27 5300N 02000W 1605 MALOT KT DAALJ QXT AOE 041553 F45A,
2022-03-04T15:57:40Z,2022-03-04T15:53:00Z,,,,,,,FDX5124,50.0833,-22.9333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,300,32,,AIREP,ARP FDX5124 5005N 02256W 1553 F350 M47 300/32 5000N 02000W 1607 SOMAX KT N869FD QXT AME 041553 F82A,
2022-03-04T15:54:44Z,2022-03-04T15:53:00Z,,,,,,,N1WW,47.0333,-39.9167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,242,99,,AIREP,ARP N1WW 4702N 03955W 1553 F410 M57 242/99 5000N 03000W 1638 5200N 02000W KT N1WW DDL XXH 041553 M03A,
2022-03-04T15:56:50Z,2022-03-04T15:53:00Z,,,,,,,ETH3692,46.4667,-48.6667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,230,123,,AIREP,ARP ETH3692 4628N 04840W 1553 F410 M51 230/123 4900N 04000W 1633 5100N 03000W KT ETAPU DDL YYT 041553 F17A,
2022-03-04T16:11:12Z,2022-03-04T15:53:00Z,,,,,,,B77L,38.741,-124.8263,34000,,,,,,,CHOP,MOD,,,CONT,,,,,,,,,,,,,,,,,,,,PIREP,UKI UA /OV ENI240075/TM 1553/FL340/TP B77L/TB CONS MOD CHOP/RM FOR 5 MINS THEN SMOOTH /ZOACWSU AWC-WEB/,
2022-03-04T16:11:11Z,2022-03-04T15:53:00Z,,,,,,,C56X,33.22,-110.8028,17000,,,,,,,CAT,LGT-MOD,17000,22000,,,,,,,,,,,,,,,,,,,,,PIREP,PHX UA /OV PXR090060/TM 1553/FL170/TP C56X/TB LT-MOD CAT TURBFL220-170/RM DURD ZAB FDCS,
2022-03-04T15:57:40Z,2022-03-04T15:53:00Z,,,,,,,SVA835,13.9,66.2833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,237,43,,AIREP,ARP SVA835 1354N 06617E 1553 F340 M38 237/43,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,MSR985,61.6333,-34.9,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,231,52,,AIREP,ARP MSR985 6138N 03454W 1552 F350 M55 231/52 6101N 04000W 1613 6001N 05001W KT SUGDO DDL XXN 041552 F38A,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,BCS372,59.0833,-32.55,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,231,43,,AIREP,ARP BCS372 5905N 03233W 1552 F360 M53 231/43 5901N 04000W 1624 5901N 05000W KT DACVG DDL XXN 041553 J89A,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,DHK377,59.0333,-31.95,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,236,46,,AIREP,ARP DHK377 5902N 03157W 1552 F350 M52 236/46 5858N 03000W 1600 5758N 02001W KT GDHLC DDL IG1 041553 F02A,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,KLM31,58.8333,-27.5833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,235,54,,AIREP,ARP KLM31 5850N 02735W 1552 F360 M49 235/54 5900N 03000W 1602 5900N 04000W KT PHBQP QXT EUA 041552 F22A,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,DLH402,58.6667,-25.5333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,250,49,,AIREP,ARP DLH402 5840N 02532W 1552 F360 M51 250/49 5901N 03000W 1611 5901N 04000W KT DABYK DDL XXF 041552 F64A,
2022-03-04T15:56:59Z,2022-03-04T15:52:00Z,,,,,,,UAL961,57.9167,-19.1833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,238,45,,AIREP,ARP UAL961 5755N 01911W 1552 F340 M57 238/45 5801N 02000W 1555 5901N 03000W KT N12003 DDL XXF 041552 L12A,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,DAL249,57.55,-31.0333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,236,65,,AIREP,ARP DAL249 5733N 03102W 1552 F380 M50 236/65 5731N 04000W 1633 5631N 05001W KT N807NW DDL IG1 041552 J37A,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,ACA881,57.4333,-23.2167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,255,41,,AIREP,ARP ACA881 5726N 02313W 1552 F370 M49 255/41 5801N 03000W 1621 5801N 04000W KT CFGEO DDL XXF 041552 L24A,
2022-03-04T15:56:59Z,2022-03-04T15:52:00Z,,,,,,,EIN13J,57.3667,-22.5167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,255,42,,AIREP,ARP EIN13J 5722N 02231W 1552 F350 M52 255/42 5802N 03000W 1626 5802N 04000W KT EIGCF DDL XXN 041552 J32A,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,JBU20,56.1833,-21.1833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,252,37,,AIREP,ARP JBU20 5611N 02111W 1552 F350 M56 252/37 5701N 03000W 1635 5701N 04000W KT N4058J QXT IGW 041552 J34A,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,AAL57,56.0833,-33.3667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,245,89,,AIREP,ARP AAL57 5605N 03322W 1552 F330 M56 245/89 5600N 04000W 1625 5500N 05000W KT N734AR DDL XXN 041552 F55A,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,SWR22,55.3333,-47.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,200,77,,AIREP,ARP SWR22 5520N 04728W 1552 F390 M53 200/77 5500N 05000W 1605 LOMSI KT HBJHL DDL XXH 041553 J77A,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,BAW13G,55.2,-48.5,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,195,67,,AIREP,ARP BAW13G 5512N 04830W 1552 F370 M54 195/67 5500N 05000W 1559 LOMSI KT GVIIJ DDL XXF 041552 F56A,
2022-03-04T15:56:59Z,2022-03-04T15:52:00Z,,,,,,,FDX2,52.65,-32.2167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,266,94,,AIREP,ARP FDX2 5239N 03213W 1552 F370 M59 266/94 5300N 03000W 1601 5300N 02000W KT N894FD QXT AME 041552 F73A,
2022-03-04T15:56:59Z,2022-03-04T15:52:00Z,,,,,,,FDX30,49.0333,-16.95,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,278,37,,AIREP,ARP FDX30 4902N 01657W 1552 F370 M45 278/37 BEDRA 1601 NASBA KT N856FD QXT EUA 041552 F87A,
2022-03-04T15:54:44Z,2022-03-04T15:52:00Z,,,,,,,DAL169,48.0833,-41.8333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,234,123,,AIREP,ARP DAL169 4805N 04150W 1552 F340 M57 234/123 4801N 05000W 1645 4731N 05200W KT N176DZ QXT AOE 041552 F56A,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,AFR474,45.6167,-20.7333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,287,72,,AIREP,ARP AFR474 4537N 02044W 1552 F350 M48 287/72 4301N 02501W 1624 3901N 03001W KT FHRBA QXT EUA 041552 L36A,
2022-03-04T16:00:37Z,2022-03-04T15:52:00Z,,,,,,,CRJ9,40.6632,-75.7012,4000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,258,15,,PIREP,ABE UA /OV ETX360005/TM 1552/FL040/TP CRJ9/WV 25815KT/TB NEG/RM VMC,
2022-03-04T15:56:50Z,2022-03-04T15:52:00Z,,,,,,,AXY793G,18.0167,62.2,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,252,68,,AIREP,ARP AXY793G 1801N 06212E 1552 F380 M49 252/68,
2022-03-04T16:28:10Z,2022-03-04T15:52:00Z,,,,,,,QTR79Y,6.6333,71.6333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,131,35,,AIREP,ARP QTR79Y 0638N 07138E 1552 F360 M45 131/35,
2022-03-04T15:54:44Z,2022-03-04T15:51:00Z,,,,,,,QTR43H,62.3167,-47.5167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,181,58,,AIREP,ARP QTR43H 6219N 04731W 1551 F400 M52 181/58 6200N 05000W 1600 PIDSO KT A7AMH QXS UAK 041551 J71A,
2022-03-04T15:54:44Z,2022-03-04T15:51:00Z,,,,,,,UAE2627,62.2333,-48.45,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,179,56,,AIREP,ARP UAE2627 6214N 04827W 1551 F360 M56 179/56 6201N 05001W 1557 6029N 05801W KT A6EGD DDL UAK 041551 F53A,
2022-03-04T15:52:10Z,2022-03-04T15:51:00Z,,,,,,,UAL975,58.0833,-49.4167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,192,60,,AIREP,ARP UAL975 5805N 04925W 1551 F370 M54 192/60 5800N 05000W 1553 DORYY KT N663UA DDL UAK 041551 F89A,
2022-03-04T15:54:44Z,2022-03-04T15:51:00Z,,,,,,,EIN1YE,58.0167,-39.8667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,214,66,,AIREP,ARP EIN1YE 5801N 03952W 1551 F350 M58 214/66 5800N 04000W 1552 5701N 05001W KT EILRB DDL UAK 041551 J36A,
2022-03-04T15:54:44Z,2022-03-04T15:51:00Z,,,,,,,AFR090,57.6333,-34.0333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,230,58,,AIREP,ARP AFR090 5738N 03402W 1551 F350 M56 230/58 5732N 04000W 1618 5632N 05001W KT FGSQY QXT EUA 041551 F34A,
2022-03-04T15:54:44Z,2022-03-04T15:51:00Z,,,,,,,DAL47,57.6167,-34.4333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,227,65,,AIREP,ARP DAL47 5737N 03426W 1551 F370 M56 227/65 5731N 04000W 1616 5631N 05001W KT N405DX DDL IG1 041551 J11A,
2022-03-04T15:56:50Z,2022-03-04T15:51:00Z,,,,,,,BAW9CG,55.4333,-13.0167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,261,39,,AIREP,ARP BAW9CG 5526N 01301W 1551 F340 M52 261/39 PIKIL 1601 5800N 02000W KT GYMMK DDL TRE 041551 F07A,
2022-03-04T15:52:10Z,2022-03-04T15:51:00Z,,,,,,,BAW173A,55.2833,-48.1,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,194,69,,AIREP,ARP BAW173A 5517N 04806W 1551 F350 M51 194/69 5501N 05001W 1600 5307N 05648W KT GSTBM DDL XXH 041551 F56A,
2022-03-04T15:56:50Z,2022-03-04T15:51:00Z,,,,,,,BAW67V,52.05,-11.2833,37200,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,278,32,,AIREP,ARP BAW67V 5203N 01117W 1551 F372 M47 278/32 LIMRI 1609 5300N 02000W KT GZBKA DDL BYT 041551 L24A,
2022-03-04T15:56:50Z,2022-03-04T15:51:00Z,,,,,,,MLWSG,47.5333,-21.8333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,278,51,,AIREP,ARP MLWSG 4732N 02150W 1551 F400 M45 278/51 4500N 03000W 1640 4100N 04000W KT MLWSG QXT EUA 041551 M72A,
2022-03-04T15:54:44Z,2022-03-04T15:51:00Z,,,,,,,UPS219,47.2167,-44.5333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,230,134,,AIREP,ARP UPS219 4713N 04432W 1551 F350 M60 230/134 4800N 04000W 1611 5000N 03000W KT N330UP QXT IGW 041551 F63A,
2022-03-04T16:11:11Z,2022-03-04T15:51:00Z,,,,,,,S22T,37.2824,-84.1265,5000,SKC,5000,60000,,,,,NEG,,,,,,,,,,,,,,NEGclr,5000,60000,,,,,,,PIREP,LOZ UA /OV LOZ360015/TM 1551/FL050/TP S22T/SK SKC/TB NEG,
2022-03-04T16:24:13Z,2022-03-04T15:51:00Z,,,,,,,BE20,33.226,-116.9702,8000,,,,,,,,,,,,,,,,,RIME,LGT,,,,,,,,,-1,,,,PIREP,RNM UA /OV JLI270020/TM 1551/FL080/TP BE20/TA M01/IC LGT RIME/RM COR SA-ID. ZLA CWSU,
2022-03-04T16:06:16Z,2022-03-04T15:51:00Z,,,,,,,UAL863,-9.0,-171.2,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,131,40,,AIREP,ARP UAL863 0900S 17112W 1551 F350 M43 131/40,
2022-03-04T15:52:10Z,2022-03-04T15:50:00Z,,,,,,,SAS925,62.9333,-50.55,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,164,57,,AIREP,ARP SAS925 6256N 05033W 1550 F360 M56 164/57 6129N 05801W 1621 6011N 06201W KT SEDMO DDL IG1 041551 J66A,
2022-03-04T15:52:10Z,2022-03-04T15:50:00Z,,,,,,,BAW31F,60.8833,-37.9333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,338,60,,AIREP,ARP BAW31F 6053N 03756W 1550 F360 M56 338/60 6101N 04000W 1558 6101N 05000W KT GZBKP DDL XXF 041550 L27A,
2022-03-04T15:51:49Z,2022-03-04T15:50:00Z,,,,,,,KLM259,59.0,-40.3667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,207,67,,AIREP,ARP KLM259 5900N 04022W 1550 F380 M54 207/67 5801N 05001W 1632 5603N 05701W KT PHAOD QXT AME 041550 J80A,
2022-03-04T15:51:49Z,2022-03-04T15:50:00Z,,,,,,,SWR64,58.8667,-27.8,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,238,39,,AIREP,ARP SWR64 5852N 02748W 1550 F320 M53 238/39 5901N 03000W 1559 5901N 04000W KT HBJNH DDL XXF 041550 F37A,
2022-03-04T15:52:10Z,2022-03-04T15:50:00Z,,,,,,,IBE6275,58.8333,-34.1167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,236,49,,AIREP,ARP IBE6275 5850N 03407W 1550 F330 M59 236/49 5902N 04000W 1616 5902N 05001W KT ECLUK DDL XXF 041550 J55A,
2022-03-04T15:52:10Z,2022-03-04T15:50:00Z,,,,,,,VJT981,57.45,-46.45,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,202,70,,AIREP,ARP VJT981 5727N 04627W 1550 F400 M53 202/70 5700N 05000W 1607 HOIST KT 9HVJZ DDL UAK 041550 M95A,
2022-03-04T15:52:10Z,2022-03-04T15:50:00Z,,,,,,,DAL173,57.3,-43.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,199,76,,AIREP,ARP DAL173 5718N 04303W 1550 F380 M54 199/76 5631N 05001W 1623 5433N 05701W KT N814NW QXS UAK 041551 J74A,
2022-03-04T15:52:10Z,2022-03-04T15:50:00Z,,,,,,,UAL127,57.1,-32.9833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,236,64,,AIREP,ARP UAL127 5706N 03259W 1550 F350 M56 236/64 5701N 04000W 1623 5601N 05001W KT N642UA DDL XXN 041550 F95A,
2022-03-04T15:51:49Z,2022-03-04T15:50:00Z,,,,,,,BAW2263,55.3,-48.1,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,199,72,,AIREP,ARP BAW2263 5518N 04806W 1550 F360 M52 199/72 5502N 05001W 1559 5308N 05649W KT GYMMC DDL XXF 041550 F61A,
